name|numLocations|type|address|website|state|brewery_id
Ellicotville Brewing Co.|1|Brewpub|28A Monrow St., Ellicotville, New York, 14731|http://www.ellicottvillebrewing.com/|new-york|28687
Ellicotville Brewing Co. (#2)|1|Brewpub|34 W Main St., Fredonia, New York, 14063|http://www.ellicottvillebrewing.com/|new-york|28688
Elliot Glacier Public House|1|Brewpub|4945 Baseline Rd., Parkdale, Oregon, 97041|http://elliotglacierpublichouse.com/|oregon|5312
Elliott Bay Brewhouse & Pub (#2)|1|Brewpub|255 SW 152nd St., Burien, Washington, 98166|http://www.elliottbaybrewing.com/|washington|28690
Elliott Bay Brewing Co.|1|Brewpub|4720 California Ave. SW, Seattle, Washington, 98116|http://www.elliottbaybrewing.com/|washington|1069
Ellis Island Casino and Brewery|1|Brewpub|4178 Koval Ln, Las Vegas, Nevada, 89109|http://www.ellisislandcasino.com/brewery/brewery_landing.html|nevada|28692
Elm City Restaurant & Brewery|1|Brewpub|222 West St. # 46, Keene, New Hampshire, 3467|http://www.elmcitybrewing.com/|new-hampshire|28693
Elmwood Brewing Co.|1|Brewpub|P.O. Box 57, Elmwood, Illinois, 61529|-|illinois|28694
Elysian Brewing Co- Tangletown|1|Brewpub|2106 N 55th st., Seattle, Washington, 98103|http://www.elysianbrewing.com/|washington|28695
Elysian Brewing Co-Elysian Fields|1|Microbrewery|542 1st Ave. S, Seattle, Washington, 98104|http://www.elysianbrewing.com/|washington|28696
Elysian Brewing Co.|1|Brewpub|1221 E. Pike St., Seattle, Washington, 98122|http://www.elysianbrewing.com/|washington|28697
Emdudo Station|1|Brewpub|P.O. Box 154, Embudo, New Mexico, 87531|http://www.nets.com/webzarh/embudo.htm|new-mexico|28698
Emerald Isle Brew Works|1|Microbrewery|1454 Main St., Kingston, Rhode Island|-|rhode-island|28699
Emerald Isle Brewery|1|Microbrewery|11 Bank St., West Warwick, Rhode Island, 2893|-|rhode-island|28700
Emmetts Alehouse (#2)|1|Brewpub|5200 Main St., Downers Grove, Illinois, 60515|http://www.emmettstavern.com/|illinois|28701
Emmetts Tavern and Brewing Co.|1|Brewpub|128 W Main St., West Dundee, Illinois, 60118|http://www.emmettstavern.com/|illinois|28702
Empire Brewing Company|1|Brewpub|120 Walton St., Syracuse, New York, 13202|http://www.empirebrew.com/|new-york|1398
Empyrean Brewing Co.|1|Microbrewery|729 Q St. , Lincoln, Nebraska, 68508|http://www.empyreanbrewingco.com/|nebraska|28704
Engine House Restaurant and Brewery|1|Brewpub|609 N. Pine, Tacoma, Washington, 98406|http://www.ehouse9.com/|washington|28705
English Ales Brewery|1|Brewpub|223 Reindollar Ave., Marina, California, 93933|http://www.englishalesbrewery.com/|california|3055
Eola School Restaurant, Brewery & Lodge|1|Brewpub|12119 Farm Rd. 381, Eola, Texas, 76937|http://www.eolaschool.com/|texas|28707
Epic Ales|1|Mircobrewery|3201 1st Ave S, Ste 104, Seattle, Washington, 98134|-|washington|22116
Erie Brewing Company|1|Brewpub|1213 Veshecco Dr., Erie, Pennsylvania, 16501|http://www.eriebrewingco.com/|pennsylvania|28709
Eske's, a Brewpub|1|Brewpub|106 Des Georges Ln., Taos, New Mexico, 87571|http://www.eskesbrewpub.com/|new-mexico|28710
Estes Park Brewery|1|Brewpub|470 Prospect Village Dr., Estes Park, Colorado, 80517|http://www.epbrewery.net/|colorado|905
Etna Brewing Company, Inc.|1|Microbrewery|131 Callahan St., Etna, California, 96027|http://www.etnabrew.com/|california|28712
Evansville Brewing Company|1|Microbrewery|1301 W. Lloyd Expwy., Evansville, Illinois, 47710|http://www.evansvillebrewing.com/|illinois|28713
Evergreen Brewery|1|Microbrewery|1761 S Niagra Way, Denver, Colorado, 80224|http://www.bcfarm.com/evergreen-p-138.html|colorado|28714
Everybody's Brewing|1|Brewpub|151 E Jewett Blvd, White Salmon, Washington, 98672|http://www.everybodysbrewing.com/|washington|20679
Evolution Craft Brewing Co|1|Microbrewery|501 N Bi-State Blvd, Delmar, Maryland, 19940|http://www.evolutioncraftbrewing.com/home|maryland|28716
Extra Billys Steak & BBQ|1|Brewpub|1110 Alverser Dr., Midlothian, Virginia, 23113|http://www.extrabillys.com/|virginia|28717
F.X. Matt Brewing Co.|1|Microbrewery|811 Edward St., Utica, New York, 13502|http://www.saranac.com/|new-york|28718
FMI Brewing Company|1|Microbrewery|10210 Edelweiss Cir., Merriam, Kansas, 66203|-|kansas|28719
Falls Brewing Co.|2|Brewpub|315 N. Ross Point Rd., Post Falls, Idaho, 83854|http://www.fallsbrewing.com/|idaho|28720
Far Superior Brewing Co.|1|Microbrewery|2550 49th St. #8, Boulder, Colorado, 80301|-|colorado|28721
Fat Heads Brewery & Saloon|1|Brewpub|24581 Lorain Rd, North Olmstead, Ohio, 44070|http://www.fatheadscleveland.com/|ohio|19544
Faultline Brewing Co. (Sunnyvale)|1|Brewpub|1235 Oakmead Pkwy., Sunnyvale, California, 94086|http://www.faultlinebrewing.com/|california|28723
Faust Hotel Restaurant & Brew Pub|1|Brewpub|240 S Seguin St., New Braunfels, Texas, 78130|http://www.fausthotel.com/|texas|28724
Fearless Brewing Co.|1|Brewpub|326 S. Broadway, Estacada, Oregon, 97023|http://www.fearless1.com/|oregon|28725
Feather River Brewing Co.|1|Microbrewery|14665 Forest Ridge Rd. , Magalia, California, 95954|http://www.featherriverbrewing.com/|california|28726
Federal Jack's Brew Pub|1|Brewpub|8 Western Ave. #6, Kennebunk, Maine, 4043|http://www.federaljacks.com/|maine|28727
Ferolito, Vultaggio & Sons|1|ContractBrewery|21200 Harper Ave., Saint Clair Shores, Michigan, 48080|-|michigan|28728
FiftyFifty Brewing Co|1|Brewpub|11197 Brockway Rd., Ste 1, Truckee, California, 96161|http://www.fiftyfiftybrewing.com/|california|28729
Fire House Brewing Co.|1|Microbrewery|1829 Arnold Way Ste. 1001, Alpine, California, 91901|http://www.firehousebrewing.com/|california|28730
Fire Mountain Brew House|1|Mircobrewery|P.O. Box 692 / 10800 NW Rex Brown Rd, Carlton, Oregon, 97111|http://www.firemountianbrewhouse.com|oregon|21554
Firehouse Brewing Co.|1|Microbrewery|7696 Miramar Rd., San Diego, California, 92126|http://www.firehousebrew.com/|california|1001
Firehouse Brewing Company|1|Microbrewery|7902 NW 64th St., Miami, Florida, 33166|http://www.firehousebrew.com/|florida|28733
Firehouse Brewpub|1|Brewpub-Closed|316 Fourth St., New Cumberland, Pennsylvania, 15000|-|pennsylvania|28734
Firehouse Grill & Brewery|1|Brewpub|111 S. Murphy Ave., Sunnyvale, California, 94086|http://www.firehousegrill.com/|california|12788
Firehouse Pub & Grill|1|Brewpub|233 S. Main, Frederick, Maryland, 21771|-|maryland|28736
Firestone Walker Brewing|1|Microbrewery|1400 Ramada Dr., Paso Robles, California, 93446|http://www.firestonebeer.com/|california|28737
Firestone Walker Brewing Co.|1|Brewpub|620 McMurray Rd., Buellton, California, 93427|http://www.firestonewalker.com/|california|2210
Fischer Brewing Co. Inc.|1|ContractBrewery|1342 G St. NW, Washington, DC, Washington DC, 20005|-|washington-dc|28739
Fish Brewing Company|1|Brewpub|515 Jefferson St. S.E., Olympia, Washington, 98501|http://www.fishbrewing.com/|washington|28740
Fitger's Brewhouse|1|Brewpub|600 E. Superior St., Duluth, Minnesota, 55802|http://www.brewhouse.net/|minnesota|1169
Flagstaff Brewing Co.|1|Brewpub|16 East Rte. 66, Flagstaff, Arizona, 86001|http://www.flagbrew.com/|arizona|28742
Flat  Earth Brewing Co.|1|Microbrewery|2035 Benson Ave., St. Paul, Minnesota, 55116|http://www.flatearthbrewing.com/|minnesota|28743
Flat Branch Brewing Co.|1|Brewpub|115 S. 5th St., Columbia, Missouri, 65201|http://www.flatbranch.com/|missouri|28744
Flathead Lake Brewing Co|1|Microbrewery|26008 East Lakeshore Dr., Big Fork , Montana, 59911|http://www.flatheadlakebrewing.com/|montana|28745
Flatlanders Brewing Co.|1|Brewpub|200 Village Green, Lincolnshire, Illinois, 60069|http://www.flatlanders.com/|illinois|28746
Fleetside Pub & Brewing|1|Brewpub-Closed|721 10th St., Greeley, Colorado, 80631|-|colorado|28747
Fletcher Street Brewing Co.|1|Microbrewery|318 W Fletcher St., Alpena, Michigan, 49707|http://www.facebook.com/pages/Fletcher-Street-Brewing-Co/108163912558466|michigan|28748
Florida Brewery, Inc.|1|RegionalBrewery|202 Gandy Rd., Auburndale, Florida, 33823|-|florida|28749
Florida Brewing Co.|1|Microbrewery|2500 S Harbor City Blvd, Melbourne, Florida, 32901|http://www.floridabeer.com/|florida|28750
Flossmoor Station Brewing Co.|1|Brewpub|1035 Sterling Ave., Flossmoor, Illinois, 60422|http://www.flossmoorstation.com/|illinois|28751
Flyers Restaurant and Brewery|1|Brewpub|32295 State Route 20, Oak Harbor, Washington, 98277|http://www.eatatflyers.com/|washington|28752
Flying Aces Brewing Co.|1|ContractBrewery|P.O. Box 561357, Orlando, Florida, 32805|-|florida|28753
Flying Barrel|1|Brewpub|111 South Carroll St., Frederick, Maryland, 21701|http://www.flyingbarrel.com/|maryland|28754
Flying Bison Brewing Co.|1|Microbrewery|491 Ontario St., Buffalo, New York, 14207|http://www.flyingbisonbrewing.com/|new-york|28755
Flying Dog Brewery|1|RegionalBrewery|2401 Blake St., Denver, Colorado, 80205|http://www.flyingdogales.com/|colorado|68
Flying Dog Brewpub & Grille|1|Brewpub|424 East Cooper, Aspen, Colorado, 81611|-|colorado|28757
Flying Fish Brewing Co.|1|Microbrewery|1940 Olney Ave., Cherry Hill, New Jersey, 8003|http://flyingfish.com/|new-jersey|28758
Flying Goose Brewpub|1|Brewpub|155 Rte. 11, Crockett's Corner, New London, New Hampshire, 3257|http://www.flyinggoose.com/|new-hampshire|28759
Flying Pig Brewing Co.|1|Brewpub|2929 Colby Ave., Everett, Washington, 98201|http://www.nwbrewpage.com/wabpubs/FlyPig.html|washington|28760
Foothills Brewing & Beverage Co.|1|Microbrewery|P.O. Box 856, Black Diamond, Washington, 98010|http://www.foothillsbrewingco.com/|washington|22539
Foothills Brewing Co.|1|Brewpub|638 W 4th St., Winston-Salem, North Carolina, 27120|http://www.foothillsbrewing.com/|north-carolina|28762
Fordham Brewing Co.|1|Microbrewery|1284 McD Drive, Dover, Delaware, 19901|http://www.fordhambrewing.com/|delaware|28763
Fordham Brewing Co./Ramshead Tavern|1|Brewpub|33 West St., Annapolis, Maryland, 21401|-|maryland|28764
Forecasters Public House & Taproom|1|Brewpub|14300 NE 145th St., Woodinville, Washington, 98072|-|washington|28765
Fort Collins Brewery|1|Microbrewery|1900 E. Lincoln Ave. Unit B, Fort Collins, Colorado, 80524|http://www.fortcollinsbrewery.com/|colorado|28766
Fort George Brewery|1|Brewpub|1483 Duane St., Astoria, Oregon, 97103|http://www.fortgeorgebrewery.com/|oregon|28767
Fort Hill Brewery|1|Brewpub-Closed|125 Broad St., Boston, Massachusetts, 2110|-|massachusetts|28768
Fort Spokane Brewery|1|Brewpub-Closed|West 401 Spokane Falls Blvd., Spokane, Washington, 99201|-|washington|28769
Fort Street Brewery|1|Brewpub|1660 Fort Street, Lincoln Park, Michigan, 48146|http://www.fortstreetbrewery.com/|michigan|10889
Fort Wayne Brewing Co.|1|ContractBrewery|2020 Florida Dr., Fort Wayne, Indiana, 46805|http://www.madbrew.com/|indiana|28771
Founders Brewing Co.|1|Microbrewery|648 Monroe NW, Grand Rapids, Michigan, 49503|http://www.foundersbrewing.com/home.php|michigan|28772
Founders Hill Brewing Co.|1|Brewpub-Closed|5200 Main St., Downers Grove, Illinois, 60515|-|illinois|28773
Foundry AleWorks Company|1|Brewpub|2816 Smallman Ave., Pittsburgh, Pennsylvania, 15222|http://www.pittsburghlovers.com/html/foundry.php|pennsylvania|28774
Four Corners Brewing Co.|1|Brewpub|21 E. Main Street, Cortez, Colorado, 81321|http://www.firehousebrewing.com/|colorado|28775
Four Peaks Brewing Co.|1|Microbrewery|1340 E. 8th St. #104, Tempe, Arizona, 85281|http://www.fourpeaks.com/|arizona|28776
Fox River Brewing Co. (Appleton)|1|Brewpub|4301 W Wisconsin Ave, Appleton, Wisconsin, 54915|http://www.foxriverbrewing.com/|wisconsin|28777
Fox River Brewing Co. (Oshkosh)|1|Brewpub|1501 Arboretum Dr., Oshkosh, Wisconsin, 54901|http://www.foxriverbrewing.com/|wisconsin|28778
Franconia Brewing Co.|1|Microbrewery-Closed|Pocono Mountains Business Park, Mt. Pocono, Pennsylvania, 18344|-|pennsylvania|28779
Frank N Stein|1|Microbrewery|2030 Main St., Ferndale, Washington, 98248|-|washington|21565
Frankenmuth Brewery|1|Microbrewery|425 S Main St, Frankenmuth, Michigan, 48324|www.frankenmuthbrewery.com|michigan|4861
Frankenmuth Brewery, Inc.|1|Microbrewery|425 S. Main St., Frankenmuth, Michigan, 48734|http://www.frankenmuthbrewery.com/|michigan|28782
Franklin Street Brewing Co.|1|Brewpub-Closed|1560 Franklin St., Detroit, Michigan, 48207|-|michigan|28783
Franklins General Store & Brewery|1|Brewpub|5121 Baltimore Ave., Hyattsville, Maryland, 20781|-|maryland|28784
Frederick Brewing Company|1|Microbrewery|103 S. Carroll St., Frederick, Maryland, 21701|http://www.wildgoosebrewery.com/|maryland|28785
Fredericksburg Brewing Co.|1|Brewpub|245 E. Main St., Fredericksburg, Texas, 78624|http://www.yourbrewery.com/|texas|28786
Fredimo Bottlers Inc.|1|ContractBrewery|P.O. Box 806, Wayne, Pennsylvania, 19087|-|pennsylvania|28787
Free State Brewing Co - Production Facility|1|Mircobrewery|1927 Moddie Rd, Lawrence, Kansas, 66046|http://www.freestatebrewing.com/|kansas|28788
Free State Brewing Company|1|Brewpub|636 Massachusetts St., Lawrence, Kansas, 66044|http://www.freestatebrewing.com/|kansas|28789
Freedom Brewing|1|Microbrewery|140 Roosevelt Ave., York, Pennsylvania, 17404|http://www.freedombeer.com/|pennsylvania|28790
Freeport Brewing Co|1|Microbrewery|46 Durham Rd, Freeport, Maine, 4032|-|maine|28791
Freetail Brewing Co.|1|Microbrewery|11020 Huebner Oaks #1533, San Antonio, Texas, 78230|http://www.freetailbrewing.com/|texas|28792
Fremont Brewing Co|1|Microbrewery|3409 Woodland Park Ave N, Seattle, Washington, 98103|https://www.fremontbrewing.com/|washington|28793
French Broad Brewing Co.|1|Microbrewery|101-D Fairview Rd., Asheville, North Carolina, 28803|http://www.frenchbroadbrewery.com/|north-carolina|2455
Fridays Brewing Co.|1|Brewpub-Closed|8567 154th St., Redmond, Washington, 98052|-|washington|28795
Friends Brewing Co.|1|ContractBrewery|P.O. Box 29464, Atlanta, Georgia, 30359|http://www.pyramidbrew.com/home.php|georgia|28796
Frio Brewing Company|1|Microbrewery|1905 N. St. Mary's, San Antonio, Texas, 78212|http://www.frio-beer.com/frio.html|texas|28797
Front Street Ale House|1|Brewpub|1 Front St., San Juan Island, Washington, 98250|http://www.sanjuanbrewing.com/|washington|28798
Front Street Brewery|1|Brewpub|9 N. Front St., Wilmington, North Carolina, 28401|http://frontstreetbrewery.com/|north-carolina|9104
Frontwater's Restaurant & Brewing Co.|1|Brewpub|8620 E. Bayshore Rd., Marblehead, Ohio, 43440|-|ohio|28800
Full Circle Brewing Co.|1|Microbrewery|"620 ""F"" St., Fresno, California, 93706"|http://www.fullcirclebrewing.com/|california|7685
Full Sail Brewing Co. Tasting Room & Pub|1|RegionalBrewery|506 Columbia St., Hood River, Oregon, 97031|http://www.fullsailbrewing.com/|oregon|28802
Full Sail Pilsner Room\Riverplace Brewery|1|Microbrewery|307 SW Montgomery St., Portland, Oregon, 97201|http://www.fullsailbrewing.com/|oregon|28803
Fulton Pub & Brewery|1|Brewpub|618 SW Nebraska St., Portland, Oregon, 97201|http://www.mcmenaminspubs.com/|oregon|28804
Furthermore Beer|1|ContractBrewery|P.O Box 776, Spring Green, Wisconsin, 53588|http://www.furthermorebeer.com/|wisconsin|14154
G.T. Vito's|1|Brewpub-Closed|27964 US Hwy. 19 N, Clearwater, Florida, 34621|-|florida|28806
GG Brewers|1|Brewpub|282 Keswick Rd., Glenside, Pennsylvania, 19038|-|pennsylvania|28807
Galena Beer Co|1|Contract|404 S Dodge St, Galena, Illinois, ???|N/A|illinois|28808
Galena Main Street Brewpub|1|Brewpub|300 N. Main St., Galena, Illinois, 61036|-|illinois|28809
Galveston Brewery|1|Brewpub-Closed|2515 Mechanic, Galveston, Texas, 77550|-|texas|28810
Gambrinus Brewing Co.|1|Microbrewery|1152 S. Front St., Columbus, Ohio, 43206|-|ohio|28811
Gardner Ale House|1|Brewpub|74 Parker Street, Gardner, Massachusetts, 1440|http://www.gardnerale.com/|massachusetts|13768
Garretts Mill Brewing Co.|1|Brewpub|8148 Main St., Garrettsville, Ohio, 44231|http://www.brownsbrewing.com/|ohio|28813
Gaslight Brewery And Restaurant|1|Brewpub|15 S Orange Ave, Soth Orange, New Jersey, 7079|http://www.gaslightbrewery.com/|new-jersey|28814
Gate City Brewing Co.|1|ContractBrewery|2006 W. Vandalia Rd., Greensboro, North Carolina, 27407|-|north-carolina|28815
Gator Lager Beer, Inc.|1|Microbrewery|645 W. Michigan St., Orlando, Florida, 32805|-|florida|28816
Gellas Diner & Liquid Bread Brewing|1|Brewpub|117 E 11th St, Hays, Kansas, 67601|http://www.gellasdiner.com/|kansas|28817
Gem State Brewing|1|Brewpub-Closed|704 Arthur, Caldwell, Idaho, 83605|-|idaho|28818
General Lafeyette Inn & Brewery|1|Brewpub|646 Germantown Pike, Lafayette Hill, Pennsylvania, 19444|http://www.generallafayetteinn.com/|pennsylvania|28819
Genesee Brewing Co., Inc.|1|Microbrewery|445 St. Paul St., Rochester, New York, 14605|http://www.geneseebeer.com/|new-york|28820
Gentle Ben's Brewing Company|1|Brewpub|865 E. University Blvd., Tucson, Arizona, 85719|http://www.gentlebens.com/content/display/file/index.php|arizona|2068
Gentleman Jim's|1|Brewpub|522 Duchess Turnpike, Poughkeepsie, New York, 12603|-|new-york|28822
Georgetown Brewing Co.|1|Microbrewery|5840 Airport Way S #201, Seattle, Washington, 98101|http://www.georgetownbeer.com/|washington|28823
Georgia Brewing Co.|1|Microbrewery|P.O. Box 8239, Atlanta, Georgia, 30306|http://www.terrapinbeer.com/|georgia|28824
GettysBrew|1|Brewpub-Closed|248 Hunterstown Rd., Gettysburg, Pennsylvania, 17325|-|pennsylvania|28825
Gettysburg Brewing Company|1|Brewpub|15 York St., Gettysburg, Pennsylvania, 17325|http://www.abcbrew.com/gettysburg/index.htm|pennsylvania|28826
Gilded Otter Brewing Co.|1|Brewpub|PO. Box 57, New Paltz, New York, 12561|http://www.gildedotter.com/|new-york|28827
Gilligan's Brewing Co|1|Microbrewery|700 NW 42nd St #108, Seattle, Washington, 98107|N/A|washington|28828
Glacier Brewhouse|1|Brewpub|737 W. 5th Ave., Anchorage, Alaska, 99501|http://www.glacierbrewhouse.com/|alaska|377
Glacier Brewing Co.|1|Microbrewery|6 10th Ave. E, Polson, Montana, 59860|http://www.glacierbrewing.com/|montana|28830
Glen Ellyn Brewing Co.|1|Brewpub|433 N. Main St., Glen Ellyn, Illinois, 60137|http://www.sunsiteweb.com/glenellyn/meetthemaster.shtml|illinois|28831
Glenwood Canyon Brewing Co.|1|Brewpub|402 7th St., Glenwood Springs, Colorado, 81601|http://www.glenwoodcanyon.com/|colorado|28832
Globe Brewing Co.|1|Brewpub|1321 Key Highway, Baltimore, Maryland, 21230|-|maryland|28833
Gluek Brewing Co|1|RegionalBrewery|219 Rid River Ave. N, Cold Spring, Minnesota, 56320|http://www.gluek.com/|minnesota|28834
Gold Coast Brewing Co.|1|ContractBrewery|37 Elm St., Westfield, New Jersey, 7090|http://www.burleighbrewing.com/|new-jersey|28835
Gold Country Brewing|1|Microbrewery|1170 Pinecroft Rd., Colfax, California, 95713|http://www.goldcountrybrewers.org/|california|28836
Gold Hill Brewery|1|Microbrewery|5660 Vineyard Ln., Placerville, California, 95667|http://www.goldhillvineyard.com/|california|11474
Golden City Brewery|1|Microbrewery|920 12th St., Golden, Colorado, 80401|http://www.gcbrealale.com/|colorado|1532
Golden Dome Brewing Co.|1|Brewpub-Closed|5 Pioneer St., Montpelier, Vermont, 5602|-|vermont|28839
Golden Grail Meadery|1|Microbrewery|3000 Main, Dallas, Texas, 75226|-|texas|28840
Golden Hills Brewery|1|Microbrewery|PO Box 457, Reardan, Washington, 99029|N/A|washington|28841
Golden Prairie Brewing Co.|1|Microbrewery|2536 N. Elston Ave., Chicago, Illinois, 60647|-|illinois|28842
Golden Valley Brewery & Pub|1|Brewpub|980 E. 4th St., McMinnville, Oregon, 97128|http://www.goldenvalleybrewery.com/|oregon|28843
Goldfinch Brewing Company|1|Microbrewery-Closed|308 Ralston Drive, Mount Laurel, New Jersey, 8054|-|new-jersey|28844
